source,name,sku,price,old_price,unit,stock,url,images,colors,category,subcategory,scraped_at,attr_thickness_mm,attr_country,attr_manufacturer
akm,"Металочерепиця Преміум+ - Польща (Arcelor) МАТ 0,50мм",0031,342,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/premium/premium-poland-mat-0-50/,https://akm.kiev.ua/image/cache/catalog/metall/integra/241121-metall-nova-іntegra-mat–7024-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/integra/241121-metall-nova-іntegra-mat–9005-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Premium,2026-02-08T07:26:21.914Z,0.50,Польща,Arcelor
akm,"Металочерепиця Преміум+ - Австрія (Voestalpine) МАТ 0,50мм",2430,379,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/premium/alpina-avstriya-mat-0-50mm/,https://akm.kiev.ua/image/cache/catalog/metall/integra/241121-metall-nova-іntegra-V-mat–8019-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/integra/Sajt-Іntegra-001-DS-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-voestalpine-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-voestalpine-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-voestalpine-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-voestalpine-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-voestalpine-9005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-voestalpine-9005-mat-175x175.jpg,[object Object] | [object Object] | [object Object],Металочерепиця,Premium,2026-02-08T07:26:22.043Z,0.50,Австрія,Voestalpine
akm,"Металочерепиця Преміум+ - Німеччина (ThyssenKrupp) МАТ 0,50мм",1636,351,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/premium/premium-germaniya-thyssenkrupp/,https://akm.kiev.ua/image/cache/catalog/metall/integra/241121-metall-nova-іntegra-mat–7016-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/integra/241121-metall-nova-іntegra-mat–8019-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3009-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3009-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8004-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8004-mat-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Premium,2026-02-08T07:26:23.311Z,0.50,Німеччина,ThyssenKrupp
akm,"Металочерепиця Преміум+ - Україна (Модуль) МАТ 0,43мм",3201,231,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/premium/premium-ukraina-mat-0-43/,https://akm.kiev.ua/image/cache/catalog/metall/integra/241121-metall-nova-іntegra-mat–7016-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/integra/Sajt-Іntegra-001-IN-ZM-DS-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7004-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7004-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-1015-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-1015-mat-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Premium,2026-02-08T07:26:26.149Z,0.43,Україна,Модуль
akm,"Металочерепиця Преміум+ - Словаччина (USS Kosice) МАТ 0,45мм",0030,285,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/premium/premium-slovakiya-mat-0-45/,https://akm.kiev.ua/image/cache/catalog/metall/integra/241121-metall-nova-іntegra-mat–8004-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/integra/Sajt-Іntegra-001-AL-ZM-DS-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Premium,2026-02-08T07:26:26.405Z,0.45,Словаччина,USS Kosice
akm,"Металочерепиця Преміум+, Інтегра - Італія МАТ 0,45мм",1082,286,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/premium/integra-italiya-mat-0-45mm/,https://akm.kiev.ua/image/cache/catalog/metall/integra/241121-metall-nova-іntegra-mat–9005-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/integra/Sajt-Іntegra-001-BS-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3011-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3011-mat-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Premium,2026-02-08T07:26:27.300Z,0.45,,
akm,"Металочерепиця Преміум+, Інтегра - Італія МАТ 0,50мм",0032,317,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/premium/integra-italiya-mat-0-50/,https://akm.kiev.ua/image/cache/catalog/metall/integra/241121-metall-nova-іntegra-mat–8019-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/integra/Sajt-Іntegra-001-BS-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3009-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3009-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3011-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3011-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8004-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8004-mat-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Premium,2026-02-08T07:26:29.972Z,0.50,,
akm,"Металочерепиця Преміум+, Альпіна - Німеччина (Arcelor) МАТ 0,50мм",0033,351,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/premium/premium-germaniya-mat-0-50/,https://akm.kiev.ua/image/cache/catalog/metall/integra/241121-metall-nova-іntegra-mat–6020-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/integra/Sajt-Іntegra-001-BS-AL-ZM-DS-GR-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Premium,2026-02-08T07:26:30.226Z,0.50,Німеччина,Arcelor
akm,"Металочерепиця Преміум+, Рубін - Корея (Dongbu) V-МАТ 0,45мм",3630,288,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/premium/rubin-koreya-v-mat-0-45/,https://akm.kiev.ua/image/cache/catalog/metall/integra/241121-metall-nova-іntegra-V-mat–8019-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/integra/Sajt-Іntegra-001-ZM-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-voestalpine-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-voestalpine-8019-mat-175x175.jpg,[object Object],Металочерепиця,Premium,2026-02-08T07:26:30.293Z,0.45,Корея,Dongbu
akm,"Металочерепиця Преміум+, Рубін - Корея (Dongbu) V-МАТ 0,50мм",3631,320,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/premium/rubin-koreya-v-mat-0-50/,https://akm.kiev.ua/image/cache/catalog/metall/integra/241121-metall-nova-іntegra-V-mat–9005-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/integra/Sajt-Іntegra-001-ZM-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-voestalpine-8017-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-voestalpine-8017-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-voestalpine-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-voestalpine-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-voestalpine-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-voestalpine-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-voestalpine-9005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-voestalpine-9005-mat-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Premium,2026-02-08T07:26:30.457Z,0.50,Корея,Dongbu
akm,"Металочерепиця Преміум+, Рубін - Корея (Dongbu) МАТ 0,50мм",2349,322,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/premium/alpina-koreya-dongbu-mat-0-50mm/,https://akm.kiev.ua/image/cache/catalog/metall/integra/241121-metall-nova-іntegra-mat–3009-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/integra/Sajt-Іntegra-001-ZM-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Premium,2026-02-08T07:26:31.055Z,0.50,Корея,Dongbu
akm,"Модульна Металочерепиця Інтегра Україна (Модуль) МАТ 0,45мм",2373,247,,шт,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/modulnaya/modulnaya-integra-ukraina-mat-0-45mm/,https://akm.kiev.ua/image/cache/catalog/metall/modulna/integra/241121-madera-modulna-mat-8017-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/modulna/integra/241121-madera-modulna-mat-7016-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Premium,2026-02-08T07:26:31.233Z,0.45,Україна,Модуль
akm,"Металочерепиця Преміум Плюс - Україна (Модуль) РЕ 0,43мм",3628,231,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/premium/premium-ukraina-re-0-43/,https://akm.kiev.ua/image/cache/catalog/metall/integra/00.241121-metall-іntegra-RE-5005-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/integra/Sajt-Іntegra-001-DS-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-8017-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-8017-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-3005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-6005-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-6005-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-9006-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-9006-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-9003-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-9003-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-1015-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-pe-1015-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Premium,2026-02-08T07:26:33.884Z,0.43,Україна,Модуль
akm,"Металочерепиця Преміум+ - Корея (Dongbu) МАТ 0,43мм",3203,249,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/premium/premium-koreya-mat-0-43/,https://akm.kiev.ua/image/cache/catalog/metall/integra/241121-metall-nova-іntegra-mat–8017-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/integra/Sajt-Іntegra-001-ZM-DS-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Premium,2026-02-08T07:26:34.790Z,0.43,Корея,Dongbu
akm,"Металочерепиця Преміум+ - Німеччина (ThyssenKrupp) МАТ 0,45мм",3629,308,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/premium/premium-thyssenkrupp-0-45/,https://akm.kiev.ua/image/cache/catalog/metall/integra/241121-metall-nova-іntegra-mat–7016-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/integra/Sajt-Іntegra-001-BS-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Premium,2026-02-08T07:26:35.107Z,0.45,Німеччина,ThyssenKrupp
akm,"Металочерепиця Преміум+ - Україна (Модуль) МАТ 0,40мм",0023,222,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/premium/premium-ukraina-mat-0-40/,https://akm.kiev.ua/image/cache/catalog/metall/integra/241121-metall-nova-іntegra-mat–8017-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/integra/Sajt-Іntegra-001-IN-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6005-mat-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Premium,2026-02-08T07:26:35.904Z,0.40,Україна,Модуль
akm,"Металочерепиця Преміум+ - Україна (Модуль) МАТ 0,50мм",3202,266,,м²,в наявності,https://akm.kiev.ua/ua/metallocherepitsa/premium/alpina-ukraina-mat-0-50/,https://akm.kiev.ua/image/cache/catalog/metall/integra/241121-metall-nova-іntegra-mat–6020-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/integra/Sajt-Іntegra-001-DS-GR-250x250.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8017-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-8019-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7024-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-7016-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-9005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-3005-mat-175x175.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-22x22.jpg | https://akm.kiev.ua/image/cache/catalog/metall/color/color-6020-mat-175x175.jpg,[object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object] | [object Object],Металочерепиця,Premium,2026-02-08T07:26:36.510Z,0.50,Україна,Модуль
